Chave : 119736, PRR: 0
Chave : 543102, PRR: 3942683
Chave : 820304, PRR: 3942796
Chave : 892272, PRR: 3942902
Chave : 954867, PRR: 3943024
Chave : 571826, PRR: 3943145
Chave : 751211, PRR: 3943256
Chave : 421668, PRR: 3943362
Chave : 327755, PRR: 3943468
Chave : 977710, PRR: 3943576
Chave : 566576, PRR: 3943680
Chave : 611581, PRR: 3943826
Chave : 225875, PRR: 3943966
Chave : 450486, PRR: 3944080
Chave : 667761, PRR: 3944194
Chave : 248606, PRR: 3944303
Chave : 421729, PRR: 3944427
Chave : 531447, PRR: 3944551
Chave : 946523, PRR: 3944670
Chave : 553238, PRR: 3944788
Chave : 467408, PRR: 3944910
Chave : 698755, PRR: 3945018
Chave : 717649, PRR: 3945137
Chave : 706575, PRR: 3945249
Chave : 441315, PRR: 3945372
Chave : 694561, PRR: 3945481
Chave : 565113, PRR: 3945601
Chave : 451524, PRR: 3945722
Chave : 361178, PRR: 3945846
Chave : 249038, PRR: 3945970
Chave : 549424, PRR: 3946078
Chave : 420322, PRR: 3946189
Chave : 712716, PRR: 3946297
Chave : 672408, PRR: 3946403
Chave : 329178, PRR: 3946507
Chave : 351436, PRR: 3946616
Chave : 149909, PRR: 3946722
Chave : 971792, PRR: 3946833
Chave : 819302, PRR: 3946942
Chave : 483053, PRR: 3947042
Chave : 849470, PRR: 3947151
Chave : 675817, PRR: 3947261
Chave : 315158, PRR: 3947366
Chave : 645933, PRR: 3947475
Chave : 545319, PRR: 3947581
Chave : 635267, PRR: 3947685
Chave : 306260, PRR: 3947788
Chave : 528607, PRR: 3947886
Chave : 767888, PRR: 3947988
Chave : 932206, PRR: 3948092
Chave : 850587, PRR: 3948196
Chave : 379498, PRR: 3948301
Chave : 477381, PRR: 3948401
Chave : 318732, PRR: 3948503
Chave : 912761, PRR: 3948606
Chave : 878854, PRR: 3948715
Chave : 873619, PRR: 3948837
Chave : 921889, PRR: 3948949
Chave : 527534, PRR: 3949059
Chave : 590003, PRR: 3949168
Chave : 718820, PRR: 3949269
Chave : 517553, PRR: 3949393
Chave : 924465, PRR: 3949500
Chave : 514977, PRR: 3949604
Chave : 272931, PRR: 3949715
Chave : 630941, PRR: 3949821
Chave : 974481, PRR: 3949927
Chave : 918509, PRR: 3950030
Chave : 586288, PRR: 3950138
Chave : 104055, PRR: 3950244
Chave : 775112, PRR: 3950347
Chave : 321782, PRR: 3950453
Chave : 620544, PRR: 3950556
Chave : 462619, PRR: 3950663
Chave : 518262, PRR: 3950773
Chave : 818561, PRR: 3950883
Chave : 400409, PRR: 3950990
Chave : 288987, PRR: 3951098
Chave : 579968, PRR: 3951206
Chave : 624583, PRR: 3951306
Chave : 231230, PRR: 3951423
Chave : 805310, PRR: 3951532
Chave : 327433, PRR: 3951638
Chave : 572134, PRR: 3951739
Chave : 720194, PRR: 3951844
Chave : 856329, PRR: 3951965
Chave : 851076, PRR: 3952075
Chave : 138705, PRR: 3952178
Chave : 859369, PRR: 3952301
Chave : 461140, PRR: 3952415
Chave : 799656, PRR: 3952529
Chave : 242319, PRR: 3952638
Chave : 187391, PRR: 3952744
Chave : 498562, PRR: 3952848
Chave : 319962, PRR: 3952953
Chave : 965254, PRR: 3953056
Chave : 316545, PRR: 3953161
Chave : 485455, PRR: 3953265
Chave : 453080, PRR: 3953368
Chave : 138278, PRR: 3953472
Chave : 309112, PRR: 3953574
Chave : 595005, PRR: 3953678
Chave : 843605, PRR: 3953782
Chave : 152330, PRR: 3953886
Chave : 431684, PRR: 3953991
Chave : 337721, PRR: 3954094
Chave : 349171, PRR: 3954198
Chave : 879344, PRR: 3954309
Chave : 889015, PRR: 3954416
Chave : 847571, PRR: 3954524
Chave : 933919, PRR: 3954630
Chave : 694046, PRR: 3954738
Chave : 729548, PRR: 3954846
Chave : 348031, PRR: 3954950
Chave : 178092, PRR: 3955054
Chave : 965506, PRR: 3955169
Chave : 816646, PRR: 3955287
Chave : 262145, PRR: 3955404
Chave : 562018, PRR: 3955521
Chave : 197494, PRR: 3955631
Chave : 161450, PRR: 3955742
Chave : 862783, PRR: 3955864
Chave : 169996, PRR: 3955989
Chave : 550699, PRR: 3956111
Chave : 956013, PRR: 3956225
Chave : 942843, PRR: 3956343
Chave : 397958, PRR: 3956460
Chave : 331030, PRR: 3956562
Chave : 746901, PRR: 3956684
Chave : 349675, PRR: 3956798
Chave : 838220, PRR: 3956905
Chave : 764448, PRR: 3957033
Chave : 697993, PRR: 3957144
Chave : 304934, PRR: 3957258
Chave : 424159, PRR: 3957369
Chave : 377177, PRR: 3957469
Chave : 332027, PRR: 3957578
Chave : 431186, PRR: 3957679
Chave : 855128, PRR: 3957787
Chave : 495696, PRR: 3957898
Chave : 633352, PRR: 3958020
Chave : 919751, PRR: 3958132
Chave : 645120, PRR: 3958246
Chave : 450742, PRR: 3958362
Chave : 358006, PRR: 3958476
Chave : 163282, PRR: 3958591
Chave : 611254, PRR: 3958699
Chave : 281448, PRR: 3958812
Chave : 286631, PRR: 3958920
Chave : 660694, PRR: 3959028
Chave : 827890, PRR: 3959136
Chave : 844018, PRR: 3959244
Chave : 780649, PRR: 3959352
Chave : 107278, PRR: 3959458
Chave : 187441, PRR: 3959566
Chave : 703238, PRR: 3959679
Chave : 485682, PRR: 3959788
Chave : 545825, PRR: 3959896
Chave : 791584, PRR: 3960003
Chave : 287277, PRR: 3960111
Chave : 311662, PRR: 3960220
Chave : 154448, PRR: 3960328
Chave : 759380, PRR: 3960437
Chave : 787673, PRR: 3960545
Chave : 727262, PRR: 3960653
Chave : 748205, PRR: 3960761
Chave : 105050, PRR: 3960870
Chave : 674269, PRR: 3960978
Chave : 598655, PRR: 3961087
Chave : 431878, PRR: 3961195
Chave : 562804, PRR: 3961303
Chave : 899651, PRR: 3961409
Chave : 613796, PRR: 3961511
Chave : 188829, PRR: 3961616
Chave : 186135, PRR: 3961721
Chave : 871001, PRR: 3961824
Chave : 622846, PRR: 3961927
Chave : 485464, PRR: 3962030
Chave : 599696, PRR: 3962132
Chave : 559285, PRR: 3962232
Chave : 481844, PRR: 3962332
Chave : 552581, PRR: 3962432
Chave : 603422, PRR: 3962532
Chave : 564654, PRR: 3962635
Chave : 352873, PRR: 3962738
Chave : 576245, PRR: 3962850
Chave : 680267, PRR: 3962974
Chave : 439909, PRR: 3963098
Chave : 582117, PRR: 3963208
Chave : 763927, PRR: 3963325
Chave : 100377, PRR: 3963426
Chave : 747840, PRR: 3963528
Chave : 215661, PRR: 3963633
Chave : 675156, PRR: 3963734
Chave : 423227, PRR: 3963839
Chave : 977583, PRR: 3963943
Chave : 696331, PRR: 3964044
Chave : 729153, PRR: 3964148
Chave : 156977, PRR: 3964253
Chave : 110130, PRR: 3964356
Chave : 107958, PRR: 3964460
Chave : 796851, PRR: 3964561
Chave : 857493, PRR: 3964665
Chave : 737895, PRR: 3964770
Chave : 496562, PRR: 3964874
Chave : 237899, PRR: 3964979
Chave : 149733, PRR: 3965084
Chave : 708799, PRR: 3965189
Chave : 279155, PRR: 3965313
Chave : 973152, PRR: 3965416
Chave : 719961, PRR: 3965524
Chave : 475882, PRR: 3965631
Chave : 384777, PRR: 3965741
Chave : 493821, PRR: 3965852
Chave : 937640, PRR: 3965956
Chave : 334896, PRR: 3966063
Chave : 384113, PRR: 3966173
Chave : 997003, PRR: 3966292
Chave : 457501, PRR: 3966417
Chave : 907645, PRR: 3966539
Chave : 844416, PRR: 3966655
Chave : 347409, PRR: 3966764
Chave : 988351, PRR: 3966878
Chave : 345919, PRR: 3966990
Chave : 771880, PRR: 3967104
Chave : 377373, PRR: 3967219
Chave : 268159, PRR: 3967341
Chave : 885534, PRR: 3967444
Chave : 664952, PRR: 3967547
Chave : 575677, PRR: 3967650
Chave : 797062, PRR: 3967755
Chave : 304976, PRR: 3967861
Chave : 764562, PRR: 3967970
Chave : 536997, PRR: 3968079
Chave : 335982, PRR: 3968188
Chave : 425413, PRR: 3968297
Chave : 881735, PRR: 3968401
Chave : 846669, PRR: 3968505
Chave : 918669, PRR: 3968608
Chave : 435096, PRR: 3968711
Chave : 783398, PRR: 3968816
Chave : 273687, PRR: 3968921
Chave : 460373, PRR: 3969024
Chave : 434260, PRR: 3969129
Chave : 669114, PRR: 3969253
Chave : 265447, PRR: 3969370
Chave : 115875, PRR: 3969499
Chave : 878059, PRR: 3969608
Chave : 741096, PRR: 3969729
Chave : 541498, PRR: 3969850
Chave : 728939, PRR: 3969961
Chave : 336054, PRR: 3970085
Chave : 427434, PRR: 3970210
Chave : 644758, PRR: 3970319
Chave : 737878, PRR: 3970420
Chave : 762573, PRR: 3970528
Chave : 118935, PRR: 3970640
Chave : 888020, PRR: 3970751
Chave : 845743, PRR: 3970860
Chave : 788034, PRR: 3970973
Chave : 770692, PRR: 3971086
Chave : 179202, PRR: 3971204
Chave : 821985, PRR: 3971310
Chave : 355544, PRR: 3971419
Chave : 921990, PRR: 3971531
Chave : 406547, PRR: 3971644
Chave : 285209, PRR: 3971750
Chave : 120324, PRR: 3971860
Chave : 574910, PRR: 3971961
Chave : 842856, PRR: 3972065
Chave : 514727, PRR: 3972169
Chave : 971450, PRR: 3972270
Chave : 237018, PRR: 3972371
Chave : 155761, PRR: 3972477
Chave : 943367, PRR: 3972582
Chave : 209835, PRR: 3972690
Chave : 507411, PRR: 3972798
Chave : 631140, PRR: 3972903
Chave : 472241, PRR: 3973008
Chave : 162071, PRR: 3973117
Chave : 515591, PRR: 3973219
Chave : 338086, PRR: 3973327
Chave : 229444, PRR: 3973435
Chave : 883812, PRR: 3973540
Chave : 123386, PRR: 3973648
Chave : 425595, PRR: 3973753
Chave : 892498, PRR: 3973856
Chave : 242765, PRR: 3973971
Chave : 501847, PRR: 3974080
Chave : 578202, PRR: 3974194
Chave : 928434, PRR: 3974314
Chave : 517979, PRR: 3974444
Chave : 561413, PRR: 3974574
Chave : 393984, PRR: 3974701
Chave : 104139, PRR: 3974828
Chave : 473693, PRR: 3974945
Chave : 644581, PRR: 3975072
Chave : 414528, PRR: 3975198
Chave : 951667, PRR: 3975322
Chave : 730302, PRR: 3975437
Chave : 958649, PRR: 3975561
Chave : 792468, PRR: 3975686
Chave : 451846, PRR: 3975813
Chave : 325671, PRR: 3975939
Chave : 545584, PRR: 3976064
Chave : 898520, PRR: 3976179
Chave : 493615, PRR: 3976307
Chave : 646090, PRR: 3976418
Chave : 422022, PRR: 3976542
Chave : 506897, PRR: 3976669
Chave : 696648, PRR: 3976791
Chave : 176126, PRR: 3976916
Chave : 634525, PRR: 3977041
Chave : 105238, PRR: 3977166
Chave : 896485, PRR: 3977291
Chave : 531417, PRR: 3977421
Chave : 769168, PRR: 3977545
Chave : 264062, PRR: 3977669
Chave : 354391, PRR: 3977795
Chave : 603663, PRR: 3977921
Chave : 685118, PRR: 3978048
Chave : 425631, PRR: 3978173
Chave : 456839, PRR: 3978298
Chave : 574253, PRR: 3978423
Chave : 521775, PRR: 3978547
Chave : 284411, PRR: 3978671
Chave : 121178, PRR: 3978795
Chave : 664750, PRR: 3978919
Chave : 997811, PRR: 3979045
Chave : 761397, PRR: 3979162
Chave : 668053, PRR: 3979279
Chave : 986997, PRR: 3979404
Chave : 519185, PRR: 3979534
Chave : 681891, PRR: 3979664
Chave : 657785, PRR: 3979790
Chave : 509205, PRR: 3979917
Chave : 941713, PRR: 3980041
Chave : 317132, PRR: 3980167
Chave : 232268, PRR: 3980291
Chave : 133073, PRR: 3980419
Chave : 483962, PRR: 3980546
Chave : 832190, PRR: 3980671
Chave : 430316, PRR: 3980795
Chave : 346528, PRR: 3980916
Chave : 613106, PRR: 3981041
Chave : 392981, PRR: 3981162
Chave : 870779, PRR: 3981279
Chave : 725953, PRR: 3981405
Chave : 132995, PRR: 3981530
Chave : 636802, PRR: 3981655
Chave : 332735, PRR: 3981779
Chave : 622230, PRR: 3981904
Chave : 714989, PRR: 3982031
Chave : 742345, PRR: 3982156
Chave : 452684, PRR: 3982280
Chave : 259103, PRR: 3982404
Chave : 219054, PRR: 3982528
Chave : 878156, PRR: 3982646
Chave : 174737, PRR: 3982771
Chave : 174644, PRR: 3982898
Chave : 597438, PRR: 3983025
Chave : 896378, PRR: 3983150
Chave : 266051, PRR: 3983275
Chave : 945057, PRR: 3983400
Chave : 436820, PRR: 3983528
Chave : 709867, PRR: 3983652
Chave : 526978, PRR: 3983777
Chave : 923485, PRR: 3983901
Chave : 970646, PRR: 3984028
Chave : 287134, PRR: 3984151
Chave : 970867, PRR: 3984266
Chave : 312935, PRR: 3984391
Chave : 932080, PRR: 3984521
Chave : 340770, PRR: 3984645
Chave : 313038, PRR: 3984770
Chave : 694641, PRR: 3984897
Chave : 298350, PRR: 3985022
Chave : 255279, PRR: 3985146
Chave : 966251, PRR: 3985270
Chave : 381884, PRR: 3985395
Chave : 216345, PRR: 3985518
Chave : 748763, PRR: 3985643
Chave : 191492, PRR: 3985767
Chave : 623278, PRR: 3985892
Chave : 232617, PRR: 3986017
Chave : 694565, PRR: 3986142
Chave : 249969, PRR: 3986267
Chave : 639580, PRR: 3986390
Chave : 197157, PRR: 3986515
Chave : 718493, PRR: 3986638
Chave : 131012, PRR: 3986757
Chave : 585345, PRR: 3986884
Chave : 446551, PRR: 3987008
Chave : 479203, PRR: 3987138
Chave : 862848, PRR: 3987262
Chave : 535428, PRR: 3987386
Chave : 291925, PRR: 3987511
Chave : 791061, PRR: 3987639
Chave : 193174, PRR: 3987760
Chave : 166909, PRR: 3987885
Chave : 536738, PRR: 3988010
Chave : 118732, PRR: 3988135
Chave : 293994, PRR: 3988256
Chave : 313264, PRR: 3988381
Chave : 521061, PRR: 3988506
Chave : 631617, PRR: 3988627
Chave : 565082, PRR: 3988748
Chave : 998774, PRR: 3988873
Chave : 791509, PRR: 3988988
Chave : 354893, PRR: 3989113
Chave : 404470, PRR: 3989239
Chave : 764238, PRR: 3989364
Chave : 293494, PRR: 3989485
Chave : 825448, PRR: 3989604
Chave : 271086, PRR: 3989727
Chave : 207090, PRR: 3989847
Chave : 262966, PRR: 3989970
Chave : 236829, PRR: 3990097
Chave : 444050, PRR: 3990221
Chave : 131221, PRR: 3990342
Chave : 866132, PRR: 3990463
Chave : 366107, PRR: 3990588
Chave : 933086, PRR: 3990713
Chave : 717634, PRR: 3990834
Chave : 112430, PRR: 3990951
Chave : 871993, PRR: 3991079
Chave : 714435, PRR: 3991203
Chave : 184009, PRR: 3991324
Chave : 343193, PRR: 3991449
Chave : 404547, PRR: 3991570
Chave : 632829, PRR: 3991697
Chave : 600442, PRR: 3991814
Chave : 694342, PRR: 3991933
Chave : 278167, PRR: 3992051
Chave : 434531, PRR: 3992175
Chave : 780037, PRR: 3992302
Chave : 949114, PRR: 3992428
Chave : 442062, PRR: 3992555
Chave : 222682, PRR: 3992682
Chave : 846519, PRR: 3992807
Chave : 643417, PRR: 3992932
Chave : 428570, PRR: 3993048
Chave : 554211, PRR: 3993175
Chave : 769024, PRR: 3993300
Chave : 996398, PRR: 3993424
Chave : 768812, PRR: 3993543
Chave : 207309, PRR: 3993662
Chave : 486382, PRR: 3993780
Chave : 990272, PRR: 3993899
Chave : 538257, PRR: 3994019
Chave : 576878, PRR: 3994138
Chave : 272715, PRR: 3994257
Chave : 342337, PRR: 3994376
Chave : 704753, PRR: 3994501
Chave : 153532, PRR: 3994626
Chave : 706018, PRR: 3994751
Chave : 307058, PRR: 3994871
Chave : 750651, PRR: 3994996
Chave : 393610, PRR: 3995115
Chave : 943675, PRR: 3995233
Chave : 893588, PRR: 3995353
Chave : 401455, PRR: 3995472
Chave : 378501, PRR: 3995591
Chave : 431291, PRR: 3995716
Chave : 303976, PRR: 3995835
Chave : 456316, PRR: 3995953
Chave : 871767, PRR: 3996071
Chave : 725858, PRR: 3996190
Chave : 298913, PRR: 3996309
Chave : 839726, PRR: 3996428
Chave : 743360, PRR: 3996546
Chave : 616883, PRR: 3996660
Chave : 591920, PRR: 3996784
Chave : 943342, PRR: 3996899
Chave : 226621, PRR: 3997024
Chave : 644957, PRR: 3997144
Chave : 714186, PRR: 3997264
Chave : 371737, PRR: 3997384
Chave : 429372, PRR: 3997501
Chave : 738326, PRR: 3997621
Chave : 491669, PRR: 3997740
Chave : 424416, PRR: 3997860
Chave : 708208, PRR: 3997978
Chave : 618558, PRR: 3998098
Chave : 636102, PRR: 3998217
Chave : 841326, PRR: 3998337
Chave : 339971, PRR: 3998457
Chave : 121153, PRR: 3998572
Chave : 247921, PRR: 3998692
Chave : 781799, PRR: 3998812
Chave : 913719, PRR: 3998937
Chave : 274110, PRR: 3999062
Chave : 854771, PRR: 3999187
Chave : 290710, PRR: 3999312
Chave : 292758, PRR: 3999431
Chave : 694287, PRR: 3999550
Chave : 272631, PRR: 3999669
Chave : 421019, PRR: 3999791
Chave : 773083, PRR: 3999909
Chave : 459760, PRR: 4000029
Chave : 122908, PRR: 4000138
Chave : 136224, PRR: 4000256
Chave : 976834, PRR: 4000375
Chave : 270760, PRR: 4000494
Chave : 749836, PRR: 4000613
Chave : 101081, PRR: 4000732
Chave : 861642, PRR: 4000851
Chave : 330009, PRR: 4000969
Chave : 593715, PRR: 4001088
Chave : 506088, PRR: 4001202
Chave : 984407, PRR: 4001316
Chave : 171381, PRR: 4001435
Chave : 999908, PRR: 4001554
Chave : 988614, PRR: 4001672
Chave : 634562, PRR: 4001796
Chave : 651000, PRR: 4001910
Chave : 505613, PRR: 4002035
Chave : 983555, PRR: 4002154
Chave : 317909, PRR: 4002279
Chave : 934572, PRR: 4002404
Chave : 931532, PRR: 4002523
Chave : 790453, PRR: 4002637
Chave : 334704, PRR: 4002752
Chave : 705384, PRR: 4002866
Chave : 963438, PRR: 4002986
Chave : 802572, PRR: 4003105
Chave : 213229, PRR: 4003229
Chave : 836808, PRR: 4003347
Chave : 123416, PRR: 4003472
Chave : 411016, PRR: 4003585
Chave : 861726, PRR: 4003704
Chave : 118895, PRR: 4003819
Chave : 559943, PRR: 4003938
Chave : 218495, PRR: 4004057
Chave : 748737, PRR: 4004176
Chave : 819868, PRR: 4004295
Chave : 390294, PRR: 4004415
Chave : 999462, PRR: 4004530
Chave : 820888, PRR: 4004644
Chave : 752138, PRR: 4004763
Chave : 646049, PRR: 4004882
Chave : 775721, PRR: 4005006
Chave : 233086, PRR: 4005125
Chave : 563459, PRR: 4005244
Chave : 923961, PRR: 4005362
Chave : 234799, PRR: 4005486
Chave : 472677, PRR: 4005606
Chave : 428540, PRR: 4005721
Chave : 274341, PRR: 4005841
Chave : 117403, PRR: 4005961
Chave : 366827, PRR: 4006076
Chave : 745387, PRR: 4006201
Chave : 526791, PRR: 4006320
Chave : 709274, PRR: 4006435
Chave : 700193, PRR: 4006550
Chave : 661739, PRR: 4006665
Chave : 110856, PRR: 4006779
Chave : 382706, PRR: 4006899
Chave : 818126, PRR: 4007018
Chave : 671644, PRR: 4007138
Chave : 927089, PRR: 4007257
Chave : 762928, PRR: 4007375
Chave : 545076, PRR: 4007494
Chave : 758897, PRR: 4007613
Chave : 197663, PRR: 4007731
Chave : 561523, PRR: 4007850
Chave : 936895, PRR: 4007969
Chave : 417562, PRR: 4008088
Chave : 749162, PRR: 4008208
Chave : 973569, PRR: 4008330
Chave : 200479, PRR: 4008446
Chave : 973214, PRR: 4008561
Chave : 996257, PRR: 4008686
Chave : 161510, PRR: 4008810
Chave : 820382, PRR: 4008929
Chave : 432409, PRR: 4009044
Chave : 353893, PRR: 4009164
Chave : 579732, PRR: 4009279
Chave : 828269, PRR: 4009387
Chave : 502399, PRR: 4009500
Chave : 588853, PRR: 4009619
Chave : 616203, PRR: 4009732
Chave : 312394, PRR: 4009854
Chave : 826999, PRR: 4009979
Chave : 986382, PRR: 4010098
Chave : 991174, PRR: 4010223
Chave : 908854, PRR: 4010347
Chave : 607874, PRR: 4010456
Chave : 952350, PRR: 4010565
Chave : 592448, PRR: 4010674
Chave : 661798, PRR: 4010792
Chave : 985385, PRR: 4010912
Chave : 944928, PRR: 4011037
Chave : 105823, PRR: 4011146
Chave : 326581, PRR: 4011265
Chave : 367971, PRR: 4011384
Chave : 977937, PRR: 4011491
Chave : 554866, PRR: 4011611
Chave : 669488, PRR: 4011720
Chave : 475999, PRR: 4011840
Chave : 236976, PRR: 4011960
Chave : 938172, PRR: 4012079
Chave : 939022, PRR: 4012199
Chave : 375348, PRR: 4012318
Chave : 272319, PRR: 4012437
Chave : 138801, PRR: 4012562
Chave : 727740, PRR: 4012677
Chave : 951825, PRR: 4012796
Chave : 970180, PRR: 4012914
Chave : 763910, PRR: 4013033
Chave : 978218, PRR: 4013148
Chave : 398255, PRR: 4013257
Chave : 937371, PRR: 4013377
Chave : 629531, PRR: 4013497
Chave : 362089, PRR: 4013616
Chave : 696751, PRR: 4013736
Chave : 356166, PRR: 4013855
Chave : 908434, PRR: 4013975
Chave : 706471, PRR: 4014094
Chave : 794644, PRR: 4014213
Chave : 871798, PRR: 4014328
Chave : 589496, PRR: 4014447
Chave : 930707, PRR: 4014567
Chave : 106263, PRR: 4014687
Chave : 331646, PRR: 4014814
Chave : 341745, PRR: 4014938
Chave : 416606, PRR: 4015065
Chave : 790483, PRR: 4015192
Chave : 217034, PRR: 4015309
Chave : 575438, PRR: 4015423
Chave : 668773, PRR: 4015543
Chave : 296321, PRR: 4015662
Chave : 399280, PRR: 4015787
Chave : 420394, PRR: 4015906
Chave : 373534, PRR: 4016025
Chave : 378915, PRR: 4016144
Chave : 634620, PRR: 4016264
Chave : 571268, PRR: 4016383
Chave : 421374, PRR: 4016501
Chave : 845596, PRR: 4016627
Chave : 744616, PRR: 4016754
Chave : 788281, PRR: 4016881
Chave : 700041, PRR: 4017002
Chave : 136817, PRR: 4017118
Chave : 185048, PRR: 4017237
Chave : 920910, PRR: 4017362
Chave : 508810, PRR: 4017487
Chave : 796572, PRR: 4017603
Chave : 508174, PRR: 4017725
Chave : 217205, PRR: 4017844
Chave : 830609, PRR: 4017958
Chave : 301017, PRR: 4018073
Chave : 603795, PRR: 4018191
Chave : 888005, PRR: 4018310
Chave : 272239, PRR: 4018429
Chave : 184112, PRR: 4018551
Chave : 335678, PRR: 4018671
Chave : 163358, PRR: 4018780
Chave : 432404, PRR: 4018884
Chave : 142168, PRR: 4018992
Chave : 815711, PRR: 4019111
Chave : 371429, PRR: 4019238
Chave : 239369, PRR: 4019363
Chave : 390996, PRR: 4019488
Chave : 158607, PRR: 4019615
Chave : 401264, PRR: 4019740
Chave : 618010, PRR: 4019865
Chave : 246725, PRR: 4019992
Chave : 622767, PRR: 4020120
Chave : 517884, PRR: 4020243
Chave : 959125, PRR: 4020368
Chave : 848706, PRR: 4020486
Chave : 711212, PRR: 4020610
Chave : 616551, PRR: 4020735
Chave : 715968, PRR: 4020862
Chave : 451492, PRR: 4020983
Chave : 250165, PRR: 4021108
Chave : 650019, PRR: 4021228
Chave : 621496, PRR: 4021347
Chave : 624878, PRR: 4021464
Chave : 813719, PRR: 4021584
Chave : 584668, PRR: 4021704
Chave : 165001, PRR: 4021823
Chave : 634184, PRR: 4021943
Chave : 202198, PRR: 4022064
Chave : 323623, PRR: 4022184
Chave : 263805, PRR: 4022309
Chave : 268417, PRR: 4022428
Chave : 963126, PRR: 4022547
Chave : 595443, PRR: 4022665
Chave : 445571, PRR: 4022774
Chave : 417334, PRR: 4022894
Chave : 308363, PRR: 4023013
Chave : 119806, PRR: 4023132
Chave : 288311, PRR: 4023251
Chave : 596268, PRR: 4023371
Chave : 730363, PRR: 4023490
Chave : 557865, PRR: 4023615
Chave : 579889, PRR: 4023736
Chave : 795186, PRR: 4023857
Chave : 541573, PRR: 4023976
Chave : 548886, PRR: 4024095
Chave : 438518, PRR: 4024213
Chave : 848872, PRR: 4024332
Chave : 639161, PRR: 4024451
Chave : 498362, PRR: 4024568
Chave : 554592, PRR: 4024687
Chave : 148253, PRR: 4024807
Chave : 303700, PRR: 4024926
Chave : 779457, PRR: 4025036
Chave : 780119, PRR: 4025161
Chave : 340580, PRR: 4025280
Chave : 979070, PRR: 4025399
Chave : 379505, PRR: 4025524
Chave : 827968, PRR: 4025643
Chave : 536352, PRR: 4025760
Chave : 698559, PRR: 4025879
Chave : 139085, PRR: 4025998
Chave : 712959, PRR: 4026117
Chave : 798932, PRR: 4026236
Chave : 423041, PRR: 4026355
Chave : 309306, PRR: 4026475
Chave : 477482, PRR: 4026588
Chave : 948671, PRR: 4026708
Chave : 979549, PRR: 4026830
Chave : 387489, PRR: 4026950
Chave : 657000, PRR: 4027070
Chave : 881294, PRR: 4027189
Chave : 116350, PRR: 4027309
Chave : 548153, PRR: 4027424
Chave : 948230, PRR: 4027539
